First Community Bancshares Inc. (FCBC) ,FCBC, $364.86M , 10/28/2014 , Sep 2014 , $0.29 , 2 , $0.47 ,62.07%
First Security Group Inc. (FSGI) ,FSGI, $160.35M , 10/28/2014 , Sep 2014 , $0.01 , 1 , $0.01 ,0%
FirstMerit Corporation (FMER) ,FMER, $3.2B , 10/28/2014 , Sep 2014 , $0.37 , 9 , $0.37 ,0%
Fiserv Inc. (FISV) ,FISV, $22.66B , 10/28/2014 , Sep 2014 , $0.84 , 10 , $0.86 ,2.38%
Fomento Economico Mexicano S.A.B. de C.V. (FMX) ,FMX, $7.29B , 10/28/2014 , Sep 2014 , $n/a , 0 , $1 ,n/a
Franklin Street Properties Corp. (FSP) ,FSP, $1.05B , 10/28/2014 , Sep 2014 , $0.27 , 4 , $0.28 ,3.7%
Freeport-McMoran Inc. (FCX) ,FCX, $12.25B , 10/28/2014 , Sep 2014 , $0.62 , 13 , $0.64 ,3.23%
Fresh Del Monte Produce Inc. (FDP) ,FDP, $2.35B , 10/28/2014 , Sep 2014 , $0.34 , 1 , $0.35 ,2.94%
G&amp;K Services Inc. (GK) ,GK, $1.33B , 10/28/2014 , Sep 2014 , $0.73 , 6 , $0.81 ,10.96%
Gaming and Leisure Properties Inc. (GLPI) ,GLPI, $3.43B , 10/28/2014 , Sep 2014 , $0.6 , 3 , $0.69 ,15%
Georgetown Bancorp Inc. (GTWN) ,GTWN, $33.82M , 10/28/2014 , Sep 2014 , $n/a , 0 , $0.22 ,n/a
Gibraltar Industries Inc. (ROCK) ,ROCK, $758.93M , 10/28/2014 , Sep 2014 , $0.23 , 1 , $0.3 ,30.43%
Gilead Sciences Inc. (GILD) ,GILD, $158.69B , 10/28/2014 , Sep 2014 , $1.64 , 3 , $1.79 ,9.15%
Gladstone Investment Corporation (GAIN) ,GAIN, $228.55M , 10/28/2014 , Sep 2014 , $0.18 , 1 , $0.16 ,-11.11%
Green Plains Inc. (GPRE) ,GPRE, $784.96M , 10/28/2014 , Sep 2014 , $0.89 , 3 , $1.03 ,15.73%
Grupo Simec S.A. de C.V. (SIM) ,SIM, $1.35B , 10/28/2014 , Sep 2014 , $0.28 , 1 , $0.21 ,-25%
Harmonic Inc. (HLIT) ,HLIT, $515.55M , 10/28/2014 , Sep 2014 , $0.01 , 2 , $0.02 ,100%
Harris Corporation (HRS) ,HRS, $9.76B , 10/28/2014 , Sep 2014 , $1.1 , 5 , $1.18 ,7.27%
Hatteras Financial Corp (HTS) ,HTS, $1.4B , 10/28/2014 , Sep 2014 , $0.53 , 4 , $0.51 ,-3.77%
HCA Holdings Inc. (HCA) ,HCA, $28.64B , 10/28/2014 , Sep 2014 , $1.17 , 4 , $1.18 ,0.85%
Healthcare Trust of America Inc. (HTA) ,HTA, $3.36B , 10/28/2014 , Sep 2014 , $0.18 , 5 , $0.19 ,5.56%
Heidrick &amp; Struggles International Inc. (HSII) ,HSII, $509.61M , 10/28/2014 , Sep 2014 , $0.22 , 3 , $0.16 ,-27.27%
Highwoods Properties Inc. (HIW) ,HIW, $4.14B , 10/28/2014 , Sep 2014 , $0.73 , 9 , $0.7 ,-4.11%
Home Bancorp Inc. (HBCP) ,HBCP, $184.96M , 10/28/2014 , Sep 2014 , $0.44 , 1 , $0.41 ,-6.82%
Honda Motor Company Ltd. (HMC) ,HMC, $60.97B , 10/28/2014 , Sep 2014 , $0.76 , 1 , $0.72 ,-5.26%
HopFed Bancorp Inc. (HFBC) ,HFBC, $83.15M , 10/28/2014 , Sep 2014 , $0.11 , 1 , $0.27 ,145.45%
Huron Consulting Group Inc. (HURN) ,HURN, $1.06B , 10/28/2014 , Sep 2014 , $0.67 , 6 , $0.62 ,-7.46%
icad inc. (ICAD) ,ICAD, $58.17M , 10/28/2014 , Sep 2014 , $0 , 2 , $0.04 ,∞%
Iconix Brand Group Inc. (ICON) ,ICON, $706.06M , 10/28/2014 , Sep 2014 , $0.63 , 1 , $0.73 ,15.87%
II-VI Incorporated (IIVI) ,IIVI, $1.13B , 10/28/2014 , Sep 2014 , $0.17 , 3 , $0.2 ,17.65%
Independent Bank Group Inc (IBTX) ,IBTX, $698.71M , 10/28/2014 , Sep 2014 , $0.63 , 3 , $0.58 ,-7.94%
Inphi Corporation (IPHI) ,IPHI, $1.2B , 10/28/2014 , Sep 2014 , $-0.02 , 4 , $-0.02 ,-0%
Internap Corporation (INAP) ,INAP, $372.7M , 10/28/2014 , Sep 2014 , $-0.16 , 4 , $-0.18 ,12.5%
InvenSense Inc. (INVN) ,INVN, $976.72M , 10/28/2014 , Sep 2014 , $0.1 , 4 , $-0.03 ,-130%
IPG Photonics Corporation (IPGP) ,IPGP, $4.42B , 10/28/2014 , Sep 2014 , $0.98 , 7 , $1.05 ,7.14%
iStar Financial Inc. (STAR) ,STAR, $1.09B , 10/28/2014 , Sep 2014 , $-0.16 , 1 , $0.32 ,-300%
Kforce Inc. (KFRC) ,KFRC, $827.73M , 10/28/2014 , Sep 2014 , $0.28 , 6 , $0.3 ,7.14%
Kilroy Realty Corporation (KRC) ,KRC, $6.07B , 10/28/2014 , Sep 2014 , $0.67 , 10 , $0.69 ,2.99%
Kimco Realty Corporation (KIM) ,KIM, $11.2B , 10/28/2014 , Sep 2014 , $0.35 , 12 , $0.36 ,2.86%
Kona Grill Inc. (KONA) ,KONA, $164.98M , 10/28/2014 , Sep 2014 , $0.02 , 6 , $0.03 ,50%
Laboratory Corporation of America Holdings (LH) ,LH, $12.42B , 10/28/2014 , Sep 2014 , $1.75 , 15 , $1.8 ,2.86%
Landmark Bancorp Inc. (LARK) ,LARK, $89.28M , 10/28/2014 , Sep 2014 , $n/a , 0 , $0.67 ,n/a
LeMaitre Vascular Inc. (LMAT) ,LMAT, $247.89M , 10/28/2014 , Sep 2014 , $0.06 , 4 , $0.05 ,-16.67%
Lloyds Banking Group Plc (LYG) ,LYG, $81.82B , 10/28/2014 , Sep 2014 , $n/a , 0 , $0.05 ,n/a
Macerich Company (The) (MAC) ,The, $13.55B , 10/28/2014 , Sep 2014 , $0.89 , 11 , $0.88 ,-1.12%
Marriott International (MAR) ,MAR, $20.44B , 10/28/2014 , Sep 2014 , $0.62 , 14 , $0.65 ,4.84%
Marsh &amp; McLennan Companies Inc. (MMC) ,MMC, $29.79B , 10/28/2014 , Sep 2014 , $0.52 , 12 , $0.56 ,7.69%
Martha Stewart Living Omnimedia Inc. (MSO) ,MSO, $347.68M , 10/28/2014 , Sep 2014 , $-0.05 , 1 , $-0.06 ,20%
Martin Marietta Materials Inc. (MLM) ,MLM, $10.24B , 10/28/2014 , Sep 2014 , $1.69 , 7 , $1.45 ,-14.2%
McKesson Corporation (MCK) ,MCK, $42.39B , 10/28/2014 , Sep 2014 , $2.74 , 10 , $2.79 ,1.82%
Medidata Solutions Inc. (MDSO) ,MDSO, $2.23B , 10/28/2014 , Sep 2014 , $0.08 , 3 , $0.09 ,12.5%
Mercury Systems Inc (MRCY) ,MRCY, $630.76M , 10/28/2014 , Sep 2014 , $-0.02 , 5 , $0.07 ,-450%
Meridian Bancorp Inc. (EBSB) ,EBSB, $794.3M , 10/28/2014 , Sep 2014 , $0.06 , 2 , $0.11 ,83.33%
MidSouth Bancorp (MSL) ,MSL, $113.6M , 10/28/2014 , Sep 2014 , $0.38 , 4 , $0.36 ,-5.26%
MSC Industrial Direct Company Inc. (MSM) ,MSM, $3.8B , 10/28/2014 , Aug 2014 , $1.01 , 9 , $1.02 ,0.99%
MUELLER WATER PRODUCTS (MWA) ,MWA, $1.4B , 10/28/2014 , Sep 2014 , $0.12 , 8 , $0.12 ,0%
Myers Industries Inc. (MYE) ,MYE, $456.91M , 10/28/2014 , Sep 2014 , $0.18 , 2 , $0.15 ,-16.67%
Nanometrics Incorporated (NANO) ,NANO, $339.94M , 10/28/2014 , Sep 2014 , $-0.25 , 2 , $-0.24 ,-4%
National Interstate Corporation (NATL) ,NATL, $568.83M , 10/28/2014 , Sep 2014 , $0.37 , 3 , $0.36 ,-2.7%
Navigant Consulting Inc. (NCI) ,NCI, $833.36M , 10/28/2014 , Sep 2014 , $0.27 , 5 , $0.32 ,18.52%
NeuroMetrix Inc. (NURO) ,NURO, $8.33M , 10/28/2014 , Sep 2014 , $n/a , 0 , $-0.26 ,n/a
Newfield Exploration Company (NFX) ,NFX, $6.5B , 10/28/2014 , Sep 2014 , $0.52 , 13 , $0.52 ,0%
Noble Energy Inc. (NBL) ,NBL, $13.48B , 10/28/2014 , Sep 2014 , $0.36 , 15 , $0.28 ,-22.22%
Nomura Holdings Inc ADR (NMR) ,NMR, $23.69B , 10/28/2014 , Sep 2014 , $n/a , 0 , $0.09 ,n/a
Novartis AG (NVS) ,NVS, $219.9B , 10/28/2014 , Sep 2014 , $1.29 , 1 , $1.28 ,-0.78%
Ocean Shore Holding Co. (OSHC) ,OSHC, $108.25M , 10/28/2014 , Sep 2014 , $n/a , 0 , $0.25 ,n/a
Owens-Illinois Inc. (OI) ,OI, $3.5B , 10/28/2014 , Sep 2014 , $0.73 , 9 , $0.75 ,2.74%
P.A.M. Transportation Services Inc. (PTSI) ,PTSI, $262.17M , 10/28/2014 , Sep 2014 , $n/a , 0 , $0.63 ,n/a
PACCAR Inc. (PCAR) ,PCAR, $19.07B , 10/28/2014 , Sep 2014 , $0.96 , 11 , $1.04 ,8.33%
Pacific Gas &amp; Electric Co. (PCG) ,PCG, $25.9B , 10/28/2014 , Sep 2014 , $1.15 , 8 , $1.73 ,50.43%
Panera Bread Company (PNRA) ,PNRA, $4.74B , 10/28/2014 , Sep 2014 , $1.42 , 14 , $1.38 ,-2.82%
Parker-Hannifin Corporation (PH) ,PH, $14.25B , 10/28/2014 , Sep 2014 , $1.66 , 9 , $1.89 ,13.86%
Pennsylvania Real Estate Investment Trust (PEI) ,PEI, $1.57B , 10/28/2014 , Sep 2014 , $0.52 , 5 , $0.49 ,-5.77%
Pericom Semiconductor Corporation (PSEM) ,PSEM, $382M , 10/28/2014 , Sep 2014 , $0.1 , 2 , $0.14 ,40%
Pfizer Inc. (PFE) ,PFE, $218.63B , 10/28/2014 , Sep 2014 , $0.56 , 8 , $0.57 ,1.79%
Pioneer Energy Services Corp. (PES) ,PES, $179.3M , 10/28/2014 , Sep 2014 , $0.16 , 7 , $0.09 ,-43.75%
Plantronics Inc. (PLT) ,PLT, $1.94B , 10/28/2014 , Sep 2014 , $0.64 , 3 , $0.66 ,3.13%
Portland General Electric Company (POR) ,POR, $3.32B , 10/28/2014 , Sep 2014 , $0.48 , 6 , $0.47 ,-2.08%
PriceSmart Inc. (PSMT) ,PSMT, $2.54B , 10/28/2014 , Aug 2014 , $0.73 , 3 , $0.73 ,0%
Pulaski Financial Corp. (PULB) ,PULB, $179.49M , 10/28/2014 , Sep 2014 , $0.27 , 2 , $0.27 ,0%
QLT Inc. (QLTI) ,QLTI, $155.85M , 10/28/2014 , Sep 2014 , $-0.12 , 1 , $-0.1 ,-16.67%
QTS Realty Trust Inc. (QTS) ,QTS, $1.78B , 10/28/2014 , Sep 2014 , $0.48 , 5 , $0.49 ,2.08%
Quaker Chemical Corporation (KWR) ,KWR, $1.05B , 10/28/2014 , Sep 2014 , $1.05 , 3 , $1.19 ,13.33%
Radware Ltd. (RDWR) ,RDWR, $694.85M , 10/28/2014 , Sep 2014 , $0.16 , 2 , $0.2 ,25%
Republic Airways Holdings Inc. (RJET) ,RJET, $293.68M , 10/28/2014 , Sep 2014 , $0.34 , 2 , $0.35 ,2.94%
Riverview Bancorp Inc (RVSB) ,RVSB, $109.88M , 10/28/2014 , Sep 2014 , $0.04 , 1 , $0.05 ,25%
Rogers Corporation (ROG) ,ROG, $988.42M , 10/28/2014 , Sep 2014 , $0.71 , 1 , $1.09 ,53.52%
RPX Corporation (RPXC) ,RPXC, $793.06M , 10/28/2014 , Sep 2014 , $0.18 , 2 , $0.21 ,16.67%
S&amp;T Bancorp Inc. (STBA) ,STBA, $1.16B , 10/28/2014 , Sep 2014 , $0.47 , 4 , $0.49 ,4.26%
Saia Inc. (SAIA) ,SAIA, $596.05M , 10/28/2014 , Sep 2014 , $0.66 , 5 , $0.64 ,-3.03%
Sanofi (SNY) ,SNY, $135.01B , 10/28/2014 , Sep 2014 , $0.94 , 1 , $0.94 ,0%
Schnitzer Steel Industries Inc. (SCHN) ,SCHN, $445.65M , 10/28/2014 , Aug 2014 , $0.31 , 4 , $0.33 ,6.45%
Sensata Technologies Holding N.V. (ST) ,ST, $8.42B , 10/28/2014 , Sep 2014 , $0.62 , 6 , $0.63 ,1.61%
Sherwin-Williams Company (The) (SHW) ,The, $23B , 10/28/2014 , Sep 2014 , $3.18 , 10 , $3.39 ,6.6%
Sirius XM Holdings Inc. (SIRI) ,SIRI, $21.4B , 10/28/2014 , Sep 2014 , $0.02 , 5 , $0.02 ,0%
SM Energy Company (SM) ,SM, $2.06B , 10/28/2014 , Sep 2014 , $1.5 , 14 , $1.44 ,-4%
Solarwinds Inc. (SWI) ,SWI, $4.43B , 10/28/2014 , Sep 2014 , $n/a , 0 , $0.43 ,n/a
Sound Financial Bancorp Inc. (SFBC) ,SFBC, $50.86M , 10/28/2014 , Sep 2014 , $n/a , 0 , $0.47 ,n/a
South State Corporation (SSB) ,SSB, $1.95B , 10/28/2014 , Sep 2014 , $0.98 , 5 , $1 ,2.04%
Spirit Airlines Inc. (SAVE) ,SAVE, $2.53B , 10/28/2014 , Sep 2014 , $0.96 , 5 , $1.01 ,5.21%
Starwood Hotels &amp; Resorts Worldwide Inc. (HOT) ,HOT, $13.55B , 10/28/2014 , Sep 2014 , $0.65 , 14 , $0.66 ,1.54%
Stock Building Supply Holdings Inc. (STCK) ,STCK, $475.51M , 10/28/2014 , Sep 2014 , $0.24 , 3 , $0.2 ,-16.67%
Summit State Bank (SSBI) ,SSBI, $65.09M , 10/28/2014 , Sep 2014 , $n/a , 0 , $0.24 ,n/a
Synalloy Corporation (SYNL) ,SYNL, $80.28M , 10/28/2014 , Sep 2014 , $0.33 , 2 , $0.28 ,-15.15%
Synchronoss Technologies Inc. (SNCR) ,SNCR, $1.48B , 10/28/2014 , Sep 2014 , $0.32 , 5 , $0.35 ,9.37%
Synergy Resources Corporation (SYRG) ,SYRG, $1.16B , 10/28/2014 , Aug 2014 , $0.13 , 7 , $0.13 ,0%
Tanger Factory Outlet Centers Inc. (SKT) ,SKT, $3.43B , 10/28/2014 , Sep 2014 , $0.5 , 6 , $0.52 ,4%
TD Ameritrade Holding Corporation (AMTD) ,AMTD, $18.95B , 10/28/2014 , Sep 2014 , $0.36 , 11 , $0.38 ,5.56%
The KEYW Holding Corporation (KEYW) ,KEYW, $302.76M , 10/28/2014 , Sep 2014 , $-0.03 , 5 , $-0.03 ,-0%
The Ultimate Software Group Inc. (ULTI) ,ULTI, $5.8B , 10/28/2014 , Sep 2014 , $0.26 , 8 , $0.26 ,0%
Tile Shop Hldgs Inc. (TTS) ,TTS, $729.78M , 10/28/2014 , Sep 2014 , $0.06 , 3 , $0.03 ,-50%
Timken Company (The) (TKR) ,The, $2.59B , 10/28/2014 , Sep 2014 , $0.65 , 4 , $0.77 ,18.46%
Timmons Gold Corp (TGD) ,TGD, $59.85M , 10/28/2014 , Sep 2014 , $0.01 , 3 , $0.01 ,0%
Titan International Inc. (TWI) ,TWI, $382.57M , 10/28/2014 , Sep 2014 , $0.01 , 5 , $-0.17 ,-1800%
Total System Services Inc. (TSS) ,TSS, $10.07B , 10/28/2014 , Sep 2014 , $0.49 , 8 , $0.54 ,10.2%
Transportadora De Gas Sa Ord B (TGS) ,TGS, $908.9M , 10/28/2014 , Sep 2014 , $n/a , 0 , $0.03 ,n/a
TriMas Corporation (TRS) ,TRS, $870M , 10/28/2014 , Sep 2014 , $0.45 , 8 , $0.47 ,4.44%
Trinity Bank N.A. (TX) (TYBT) ,TX, n/a , 10/28/2014 , Sep 2014 , $n/a , 0 , $0.73 ,n/a
Trinity Industries Inc. (TRN) ,TRN, $3.96B , 10/28/2014 , Sep 2014 , $0.84 , 7 , $0.9 ,7.14%
Trustmark Corporation (TRMK) ,TRMK, $1.68B , 10/28/2014 , Sep 2014 , $0.43 , 8 , $0.5 ,16.28%
Twin Disc Incorporated (TWIN) ,TWIN, $130.56M , 10/28/2014 , Sep 2014 , $0.29 , 2 , $0.36 ,24.14%
UBS AG (UBS) ,UBS, $76.4B , 10/28/2014 , Sep 2014 , $n/a , 0 , $0.21 ,n/a
UMB Financial Corporation (UMBF) ,UMBF, $2.48B , 10/28/2014 , Sep 2014 , $0.76 , 5 , $0.78 ,2.63%
United Dominion Realty Trust Inc. (UDR) ,UDR, $9.14B , 10/28/2014 , Sep 2014 , $0.4 , 9 , $0.38 ,-5%
United States Steel Corporation (X) ,X, $1.61B , 10/28/2014 , Sep 2014 , $1.18 , 11 , $2.16 ,83.05%
United Therapeutics Corporation (UTHR) ,UTHR, $6.25B , 10/28/2014 , Sep 2014 , $1.84 , 4 , $-0.53 ,-128.8%
USANA Health Sciences Inc. (USNA) ,USNA, $1.66B , 10/28/2014 , Sep 2014 , $n/a , 0 , $1.47 ,n/a
VASCO Data Security International Inc. (VDSI) ,VDSI, $776.35M , 10/28/2014 , Sep 2014 , $0.09 , 1 , $0.32 ,255.56%
Verisk Analytics Inc. (VRSK) ,VRSK, $12.24B , 10/28/2014 , Sep 2014 , $0.64 , 12 , $0.64 ,0%
Vertex Pharmaceuticals Incorporated (VRTX) ,VRTX, $29.38B , 10/28/2014 , Sep 2014 , $-0.57 , 5 , $-0.57 ,-0%
Virtus Investment Partners Inc. (VRTS) ,VRTS, $966.96M , 10/28/2014 , Sep 2014 , $2.48 , 4 , $2.35 ,-5.24%
Vishay Intertechnology Inc. (VSH) ,VSH, $1.58B , 10/28/2014 , Sep 2014 , $0.28 , 4 , $0.26 ,-7.14%
Wabash National Corporation (WNC) ,WNC, $777.03M , 10/28/2014 , Sep 2014 , $0.26 , 5 , $0.26 ,0%
Waddell &amp; Reed Financial Inc. (WDR) ,WDR, $3.07B , 10/28/2014 , Sep 2014 , $0.92 , 7 , $0.94 ,2.17%
Washington Federal Inc. (WAFD) ,WAFD, $2.4B , 10/28/2014 , Sep 2014 , $0.39 , 7 , $0.41 ,5.13%
Watts Water Technologies Inc. (WTS) ,WTS, $2.07B , 10/28/2014 , Sep 2014 , $0.69 , 7 , $0.7 ,1.45%
Western Digital Corporation (WDC) ,WDC, $15.56B , 10/28/2014 , Sep 2014 , $2.04 , 11 , $2.1 ,2.94%
Western Gas Equity Partners LP (WGP) ,WGP, $9.01B , 10/28/2014 , Sep 2014 , $0.27 , 3 , $0.27 ,0%
Western Gas Partners LP (WES) ,WES, $6.84B , 10/28/2014 , Sep 2014 , $0.56 , 6 , $0.6 ,7.14%
Westinghouse Air Brake Technologies Corporation (WAB) ,WAB, $7.92B , 10/28/2014 , Sep 2014 , $0.88 , 6 , $0.93 ,5.68%
Whirlpool Corporation (WHR) ,WHR, $12.34B , 10/28/2014 , Sep 2014 , $3.15 , 5 , $3.04 ,-3.49%
Willis Group Holdings Limited (WSH) ,WSH, $8.05B , 10/28/2014 , Sep 2014 , $0.16 , 11 , $0.14 ,-12.5%
Wynn Resorts Limited (WYNN) ,WYNN, $6.83B , 10/28/2014 , Sep 2014 , $1.82 , 12 , $1.95 ,7.14%
Xoom Corporation (XOOM) ,XOOM, $981.66M , 10/28/2014 , Sep 2014 , $-0.03 , 4 , $0.01 ,-133.33%
Xylem Inc. (XYL) ,XYL, $6.6B , 10/28/2014 , Sep 2014 , $0.52 , 9 , $0.53 ,1.92%
ZELTIQ Aesthetics Inc. (ZLTQ) ,ZLTQ, $1.34B , 10/28/2014 , Sep 2014 , $-0.1 , 4 , $0.12 ,-220%
Acadia Healthcare Company Inc. (ACHC) ,ACHC, $4.5B , 10/29/2014 , Sep 2014 , $0.42 , 9 , $0.46 ,9.52%
Acco Brands Corporation (ACCO) ,ACCO, $893.11M , 10/29/2014 , Sep 2014 , $0.25 , 4 , $0.3 ,20%
Accuray Incorporated (ARAY) ,ARAY, $502.4M , 10/29/2014 , Sep 2014 , $-0.13 , 4 , $-0.28 ,115.38%
Adeptus Health Inc. (ADPT) ,ADPT, $919.92M , 10/29/2014 , Sep 2014 , $-0.07 , 3 , $-0.02 ,-71.43%
Aegion Corp (AEGN) ,AEGN, $709.54M , 10/29/2014 , Sep 2014 , $0.43 , 6 , $0.43 ,0%
Agnico Eagle Mines Limited (AEM) ,AEM, $6.04B , 10/29/2014 , Sep 2014 , $0.14 , 13 , $-0.03 ,-121.43%
Akamai Technologies Inc. (AKAM) ,AKAM, $11.24B , 10/29/2014 , Sep 2014 , $0.46 , 7 , $0.54 ,17.39%
Alkermes plc (ALKS) ,ALKS, $9.98B , 10/29/2014 , Sep 2014 , $-0.12 , 2 , $-0.13 ,8.33%
Alliance Fiber Optic Products Inc. (AFOP) ,AFOP, $320.15M , 10/29/2014 , Sep 2014 , $0.31 , 1 , $0.23 ,-25.81%
Allstate Corporation (The) (ALL) ,The, $24.95B , 10/29/2014 , Sep 2014 , $1.36 , 15 , $1.39 ,2.21%
Ally Financial Inc. (ALLY) ,ALLY, $9.97B , 10/29/2014 , Sep 2014 , $0.42 , 7 , $0.53 ,26.19%
Alon USA Partners LP (ALDW) ,ALDW, $1.52B , 10/29/2014 , Sep 2014 , $1.12 , 1 , $1.23 ,9.82%
Amedisys Inc (AMED) ,AMED, $1.35B , 10/29/2014 , Sep 2014 , $0.17 , 6 , $0.28 ,64.71%
American Capital Mortgage Investment Corp. (MTGE) ,MTGE, $749.45M , 10/29/2014 , Sep 2014 , $0.69 , 4 , $0.48 ,-30.43%
American Railcar Industries Inc. (ARII) ,ARII, $968.33M , 10/29/2014 , Sep 2014 , $0.99 , 5 , $1.12 ,13.13%
AMERISAFE Inc. (AMSF) ,AMSF, $1.04B , 10/29/2014 , Sep 2014 , $0.65 , 2 , $0.72 ,10.77%
Anika Therapeutics Inc. (ANIK) ,ANIK, $533.78M , 10/29/2014 , Sep 2014 , $n/a , 0 , $0.4 ,n/a
Applied Industrial Technologies Inc. (AIT) ,AIT, $1.56B , 10/29/2014 , Sep 2014 , $0.73 , 3 , $0.7 ,-4.11%
Arch Capital Group Ltd. (ACGL) ,ACGL, $9.51B , 10/29/2014 , Sep 2014 , $0.96 , 10 , $1.05 ,9.38%
ARMOUR Residential REIT Inc. (ARR) ,ARR, $114.66M , 10/29/2014 , Sep 2014 , $0.15 , 4 , $0.14 ,-6.67%
ARRIS Group Inc. (ARRS) ,ARRS, $4.36B , 10/29/2014 , Sep 2014 , $0.65 , 3 , $0.75 ,15.38%
Arrow Electronics Inc. (ARW) ,ARW, $5.29B , 10/29/2014 , Sep 2014 , $1.31 , 6 , $1.4 ,6.87%
Aspen Insurance Holdings Limited (AHL) ,AHL, $3.01B , 10/29/2014 , Sep 2014 , $1.19 , 5 , $1.08 ,-9.24%
Assurant Inc. (AIZ) ,AIZ, $5.44B , 10/29/2014 , Sep 2014 , $1.58 , 7 , $1.82 ,15.19%
Atlantic Coast Financial Corporation (ACFC) ,ACFC, $100.34M , 10/29/2014 , Sep 2014 , $0.03 , 1 , $0.03 ,0%
Atlantic Tele-Network Inc. (ATNI) ,ATNI, $1.34B , 10/29/2014 , Sep 2014 , $0.64 , 2 , $1.01 ,57.81%
Atmel Corporation (ATML) ,ATML, $3.36B , 10/29/2014 , Sep 2014 , $0.08 , 3 , $0.08 ,0%
AU Optronics Corp (AUO) ,AUO, $2.87B , 10/29/2014 , Sep 2014 , $0.15 , 2 , $0.25 ,66.67%
Automatic Data Processing Inc. (ADP) ,ADP, $40.95B , 10/29/2014 , Sep 2014 , $0.6 , 11 , $0.62 ,3.33%
Avis Budget Group Inc. (CAR) ,CAR, $5.16B , 10/29/2014 , Sep 2014 , $1.79 , 5 , $1.91 ,6.7%
AVX Corporation (AVX) ,AVX, $2.29B , 10/29/2014 , Sep 2014 , $0.21 , 1 , $0.27 ,28.57%
Axis Capital Holdings Limited (AXS) ,AXS, $5.47B , 10/29/2014 , Sep 2014 , $1.19 , 10 , $1.27 ,6.72%
Baidu Inc. (BIDU) ,BIDU, $60.65B , 10/29/2014 , Sep 2014 , $1.62 , 6 , $1.79 ,10.49%
Banco Bilbao Viscaya Argentaria S.A. (BBVA) ,BBVA, $57.31B , 10/29/2014 , Sep 2014 , $n/a , 0 , $0.13 ,n/a
BankFinancial Corporation (BFIN) ,BFIN, $260.99M , 10/29/2014 , Sep 2014 , $0.15 , 1 , $0.17 ,13.33%
Barrick Gold Corporation (ABX) ,ABX, $8.96B , 10/29/2014 , Sep 2014 , $0.16 , 13 , $0.19 ,18.75%
BDCA Venture Inc. (BDCV) ,BDCV, $42.1M , 10/29/2014 , Sep 2014 , $n/a , 0 , $-0.03 ,n/a
Bel Fuse Inc. (BELFB) ,BELFB, $211.56M , 10/29/2014 , Sep 2014 , $n/a , 0 , $0.63 ,n/a
Bel Fuse Inc. (BELFA) ,BELFA, $190.5M , 10/29/2014 , Sep 2014 , $n/a , 0 , $0.63 ,n/a
Belden Inc (BDC) ,BDC, $2.69B , 10/29/2014 , Sep 2014 , $1.12 , 4 , $1.15 ,2.68%
Biomed Realty Trust (BMR) ,BMR, $4.75B , 10/29/2014 , Sep 2014 , $0.37 , 9 , $0.4 ,8.11%
Blackbaud Inc. (BLKB) ,BLKB, $3.02B , 10/29/2014 , Sep 2014 , $0.25 , 1 , $0.29 ,16%
BOK Financial Corporation (BOKF) ,BOKF, $4.58B , 10/29/2014 , Sep 2014 , $1.12 , 7 , $1.09 ,-2.68%
Booz Allen Hamilton Holding Corporation (BAH) ,BAH, $4.46B , 10/29/2014 , Sep 2014 , $0.36 , 2 , $0.44 ,22.22%
Breeze-Eastern Corporation (BZC) ,BZC, $179.93M , 10/29/2014 , Sep 2014 , $n/a , 0 , $0.06 ,n/a
Brookline Bancorp Inc. (BRKL) ,BRKL, $817.61M , 10/29/2014 , Sep 2014 , $0.14 , 3 , $0.17 ,21.43%
C&amp;J Energy Services Ltd. (CJES) ,CJES, $603.18M , 10/29/2014 , Sep 2014 , $0.34 , 8 , $0.47 ,38.24%
CACI International Inc. (CACI) ,CACI, $2.16B , 10/29/2014 , Sep 2014 , $1.21 , 8 , $1.74 ,43.8%
California Water Service Group Holding (CWT) ,CWT, $1.17B , 10/29/2014 , Sep 2014 , $0.68 , 3 , $0.7 ,2.94%
Calix Inc (CALX) ,CALX, $467.99M , 10/29/2014 , Sep 2014 , $0.01 , 2 , $0.01 ,0%
Cameco Corporation (CCJ) ,CCJ, $5.63B , 10/29/2014 , Sep 2014 , $0.2 , 4 , $0.21 ,5%
Camtek Ltd. (CAMT) ,CAMT, $86.12M , 10/29/2014 , Sep 2014 , $0.03 , 1 , $0.03 ,0%
Capital Product Partners L.P. (CPLP) ,CPLP, $885.94M , 10/29/2014 , Sep 2014 , $0.08 , 7 , $0.09 ,12.5%
Capitol Federal Financial Inc. (CFFN) ,CFFN, $1.81B , 10/29/2014 , Sep 2014 , $0.14 , 3 , $0.15 ,7.14%
Capstead Mortgage Corporation (CMO) ,CMO, $970.7M , 10/29/2014 , Sep 2014 , $0.34 , 3 , $0.3 ,-11.76%
Cardiovascular Systems Inc. (CSII) ,CSII, $469.34M , 10/29/2014 , Sep 2014 , $-0.33 , 5 , $-0.26 ,-21.21%
Cardtronics Inc. (CATM) ,CATM, $1.52B , 10/29/2014 , Sep 2014 , $0.55 , 3 , $0.58 ,5.45%
Care.com Inc. (CRCM) ,CRCM, $192.33M , 10/29/2014 , Sep 2014 , $-0.41 , 3 , $-0.39 ,-4.88%
Carriage Services Inc. (CSV) ,CSV, $408.65M , 10/29/2014 , Sep 2014 , $0.29 , 2 , $0.31 ,6.9%
